公告日期,sample_id,实际购买公司名称,认购日期,产品起息日,产品到息日,产品期限,认购金额(万元),产品发行方名称,理财产品名称,理财类型,资金来源,实际购买公司和上市公司关系,买卖方是否有关联关系
2018-09-15,18533,四川北方硝化棉股份有限公司,2018-07-17,2018-07-17,2018-12-25,161天,19000.0,光大证券股份有限公司,光大证券鼎富系列收益凭证5月期第622号,证券公司理财产品,自筹资金,公司本身,否
2018-07-14,18534,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-04-12,31天,4000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第1期（总2018年第25期）,银行理财产品,自有资金,公司本身,否
2018-07-14,18534,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-05-14,63天,5000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第2期（总2018年第26期）,银行理财产品,自有资金,公司本身,否
2018-07-14,18534,四川北方硝化棉股份有限公司,2018-04-16,2018-04-16,2018-05-16,30天,4000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第5期（总2018年第31期）,银行理财产品,自有资金,公司本身,否
2018-06-14,18535,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-04-12,31天,4000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第1期（总2018年第25期）,银行理财产品,自筹资金,公司本身,否
2018-06-14,18535,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-05-14,63天,5000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第2期（总2018年第26期）,银行理财产品,自筹资金,公司本身,否
2018-06-14,18535,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-06-11,91天,10000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第3期（总2018年第27期）,银行理财产品,自筹资金,公司本身,否
2018-06-14,18535,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-09-11,183天,20000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第4期（总2018年第28期）,银行理财产品,自筹资金,公司本身,否
2018-06-14,18535,四川北方硝化棉股份有限公司,2018-04-16,2018-04-16,2018-05-16,30天,4000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第5期（总2018年第31期）,银行理财产品,自筹资金,公司本身,否
2018-05-24,18536,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-04-12,31天,4000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第1期（总2018年第25期）,银行理财产品,自筹资金,公司本身,否
2018-05-24,18536,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-05-14,63天,5000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第2期（总2018年第26期）,银行理财产品,自筹资金,公司本身,否
2018-05-24,18536,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,2018-06-11,91天,10000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第3期（总2018年第27期）,银行理财产品,自筹资金,公司本身,否
2018-05-24,18536,四川北方硝化棉股份有限公司,2018-03-12,2018-03-12,,,20000.0,中国建设银行股份,中国建设银行“乾元-北化”保本型人民币理,银行理财产品,自有资金,公司本身,否
2018-05-24,18536,四川北方硝化棉股份有限公司,2018-09-11,2018-09-11,,,,,财产品四川2018年第4期（总2018年第28期）,银行理财产品,自有资金,公司本身,否
2018-05-24,18536,四川北方硝化棉股份有限公司,2018-04-16,2018-04-16,2018-05-16,30天,4000.0,中国建设银行股份有限公司泸州分行,中国建设银行“乾元-北化”保本型人民币理财产品四川2018年第5期（总2018年第31期）,银行理财产品,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2019-06-14,2019-06-14,2019-08-20,67天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,乐盈大额存单2019年第十一期祥符支行专项,银行理财产品,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2018-09-10,2018-09-10,2018-12-10,91天,2018910.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第107期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2018-12-12,2018-12-12,2019-03-13,91天,20181212.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第119期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2019-03-15,2019-03-15,2019-06-13,90天,2019315.0,杭州联合农村商业银行股份有限公司祥符支行,“联盈宝”系列JG190004期存款产品,结构性存款,自筹资金,公司本身,否
2019-06-15,18561,杭州纵横通信股份有限公司,2019-06-14,2019-06-14,2019-08-20,67天,2019614.0,杭州联合农村商业银行股份有限公司祥符支行,乐盈大额存单2019年第十一期祥符支行专项,银行理财产品,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2019-03-14,2019-03-14,2019-06-13,91天,2000.0,杭州银行股份有限公司,“添利宝”结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2019-03-15,2019-03-15,2019-06-13,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,“联盈宝”系列JG190004期存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,2018622.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2018-09-07,2018-09-07,2018-12-06,90天,201897.0,北京银行股份有限公司杭州分行,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2018-09-10,2018-09-10,2018-12-10,91天,2018910.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第107期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2018-12-07,2018-12-07,2019-03-07,90天,2018127.0,北京银行股份有限公司杭州分行,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2018-12-12,2018-12-12,2019-03-13,91天,20181212.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第119期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2019-03-14,2019-03-14,2019-06-13,91天,2019314.0,杭州银行股份有限公司,“添利宝”结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18562,杭州纵横通信股份有限公司,2019-03-15,2019-03-15,2019-06-13,90天,2019315.0,杭州联合农村商业银行股份有限公司祥符支行,“联盈宝”系列JG190004期存款产品,结构性存款,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2017-12-20,2017-12-20,2018-03-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2017年第94期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-12-07,2018-12-07,2019-03-07,90天,3000.0,北京银行股份有限公司,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-12-12,2018-12-12,2019-03-13,91天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第119期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,2018322.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,2018622.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-09-07,2018-09-07,2018-12-06,90天,201897.0,北京银行股份有限公司杭州分行,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-09-10,2018-09-10,2018-12-10,91天,2018910.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第107期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-12-07,2018-12-07,2019-03-07,90天,2018127.0,北京银行股份有限公司杭州分行,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-12-12,18563,杭州纵横通信股份有限公司,2018-12-12,2018-12-12,2019-03-13,91天,20181212.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第119期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2018-09-10,2018-09-10,2018-12-10,91天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第107期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2018-09-07,2018-09-07,2018-12-06,90天,3000.0,北京银行股份有限公司杭州分行,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2017-12-20,2017-12-20,2018-03-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2017年第94期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2018-09-10,2018-09-10,2018-12-10,91天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第107期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-09-11,18564,杭州纵横通信股份有限公司,2018-09-07,2018-09-07,2018-12-06,90天,3000.0,北京银行股份有限公司杭州分行,北京银行对公客户人民币结构性存款,结构性存款,自筹资金,公司本身,否
2018-07-06,18565,杭州纵横通信股份有限公司,2017-12-15,2017-12-15,2018-03-15,90天,5000.0,中国中投证券有限责任公司,中国中投证券安享13号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2018-07-06,18565,杭州纵横通信股份有限公司,2018-07-05,2018-07-05,2018-08-24,50天,,中国中投证券有限责任公司,中国中投证券安享132号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2018-07-06,18565,杭州纵横通信股份有限公司,2018-03-19,2018-03-19,2018-07-03,106天,5000.0,中国中投证券有限责任公司,中国中投证券安享61号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2018-07-06,18565,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-07-06,18565,杭州纵横通信股份有限公司,2018-07-05,2018-07-05,2018-08-24,50天,5000.0,中国中投证券有限责任公司,中国中投证券安享132号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2018-06-22,18566,杭州纵横通信股份有限公司,2017-09-12,2017-09-12,2017-12-11,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170212约90天型,银行理财产品,自筹资金,公司本身,否
2018-06-22,18566,杭州纵横通信股份有限公司,2017-09-12,2017-09-12,2017-12-11,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170212约90天型,银行理财产品,自筹资金,公司本身,否
2018-06-22,18566,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-06-22,18566,杭州纵横通信股份有限公司,2017-12-20,2017-12-20,2018-03-20,90天,20171220.0,杭州联合农村商业银行股份有限公司祥符支行,2017年第94期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-06-22,18566,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,2018322.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-06-22,18566,杭州纵横通信股份有限公司,2018-06-22,2018-06-22,2018-08-24,63天,2018622.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第85期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-03-22,18567,杭州纵横通信股份有限公司,2017-12-20,2017-12-20,2018-03-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2017年第94期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-03-22,18567,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-03-22,18567,杭州纵横通信股份有限公司,2018-03-22,2018-03-22,2018-06-20,90天,2018322.0,杭州联合农村商业银行股份有限公司祥符支行,2018年第33期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2018-03-17,18568,杭州纵横通信股份有限公司,2018-03-19,2018-03-19,2018-07-03,106天,5000.0,中国中投证券有限责任公司,中国中投证券安享61号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2018-03-17,18568,杭州纵横通信股份有限公司,2017-12-15,2017-12-15,2018-03-15,90天,20171215.0,中国中投证券有限责任公司,中国中投证券安享13号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2018-03-17,18568,杭州纵横通信股份有限公司,2018-03-19,2018-03-19,2018-07-03,106天,2018319.0,中国中投证券有限责任公司,中国中投证券安享61号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2017-12-20,18569,杭州纵横通信股份有限公司,2017-12-20,2017-12-20,2018-03-20,90天,5000.0,杭州联合农村商业银行股份有限公司祥符支行,2017年第94期专项人民币理财,银行理财产品,自筹资金,公司本身,否
2017-12-20,18569,杭州纵横通信股份有限公司,2017-09-12,2017-09-12,2017-12-11,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170212约90天型,银行理财产品,自筹资金,公司本身,否
2017-12-20,18569,杭州纵横通信股份有限公司,2017-09-12,2017-09-12,2017-12-11,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170212约90天型,银行理财产品,自筹资金,公司本身,否
2017-12-20,18569,杭州纵横通信股份有限公司,2017-12-14,2017-12-14,2018-03-14,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170351预约90天型,银行理财产品,自筹资金,公司本身,否
2017-12-15,18570,杭州纵横通信股份有限公司,2017-12-14,2017-12-14,2018-03-14,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170351预约90天型,银行理财产品,自筹资金,公司本身,否
2017-12-15,18570,杭州纵横通信股份有限公司,2017-09-12,2017-09-12,2017-12-11,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170212约90天型,银行理财产品,自筹资金,公司本身,否
2017-12-15,18570,杭州纵横通信股份有限公司,2017-09-12,2017-09-12,2017-12-11,90天,5000.0,杭州银行股份有限公司西湖支行,卓越稳盈（尊享）第170212约90天型,银行理财产品,自筹资金,公司本身,否
2017-12-15,18570,杭州纵横通信股份有限公司,2017-12-15,2017-12-15,2018-03-15,90天,,中国中投证券有限责任公司,中国中投证券安享13号收益凭证,证券公司理财产品,自筹资金,公司本身,否
2017-09-12,18571,杭州纵横通信股份有限公司,2017-09-11,2017-09-11,2017-12-11,91天,5000.0,中国国际金融股份有限公司,中金公司财富资金系列71期,证券公司理财产品,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存,银行理财产品,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-06-13,2018-06-13,2018-12-19,189天,48000.0,,中国农业银行“汇利丰”2018年第4921期,银行理财产品,自有资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-06-12,2018-06-12,2018-09-13,93天,5000.0,,中信银行共赢利率结构20384期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2018-12-26,2018-12-26,2019-02-04,40天,8000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-01-10,2019-01-10,2019-04-10,90天,10000.0,,中信银行共赢利率结构23949期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-01-23,2019-01-23,2019-04-20,87天,48000.0,,中国农业银行“汇利丰”2019年第4252期对公定制人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-02-02,2019-02-02,2019-03-14,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-03-14,2019-03-14,2020-03-14,366天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-05-23,2019-05-23,2019-06-23,31天,18000.0,,建设银行单位大额存单2019年第,定期存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-05-22,2019-05-22,2019-06-28,37天,46000.0,,农业银行“汇利丰”2019年第4981期对公定制人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-05-24,2019-05-24,2019-08-23,91天,2000.0,,农业银行“汇利丰”2019年第5008期对公定制人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-06-06,18590,利欧集团股份有限公司,2019-05-23,2019-05-23,2019-11-23,184天,2500.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存,银行理财产品,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-06-13,2018-06-13,2018-12-19,189天,48000.0,,中国农业银行“汇利丰”2018年第4921期,银行理财产品,自有资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-06-12,2018-06-12,2018-09-13,93天,5000.0,,中信银行共赢利率结构20384期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2018-12-26,2018-12-26,2019-02-04,40天,8000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2019-01-10,2019-01-10,2019-04-10,90天,10000.0,,中信银行共赢利率结构23949期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2019-01-23,2019-01-23,2019-04-20,87天,48000.0,,中国农业银行“汇利丰”2019年第4252期对公定制人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2019-02-02,2019-02-02,2019-03-14,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2019-02-22,2019-02-22,2019-05-22,89天,20000.0,,建设银行单位大额存单2019年第057期产品,定期存款,自筹资金,公司本身,否
2019-05-25,18591,利欧集团股份有限公司,2019-03-14,2019-03-14,2020-03-14,366天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18592,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18592,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18592,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18592,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-03-16,18592,利欧集团股份有限公司,2019-02-02,2019-02-02,2019-03-14,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2018-06-13,2018-06-13,2018-12-19,189天,48000.0,,中国农业银行“汇利丰”2018年第4921期,银行理财产品,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2018-12-26,2018-12-26,2019-02-04,40天,8000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-26,18593,利欧集团股份有限公司,2019-02-02,2019-02-02,2019-03-14,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-12,18594,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-12,18594,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-12,18594,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-02-12,18594,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存,银行理财产品,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-06-13,2018-06-13,2018-12-19,189天,48000.0,,中国农业银行“汇利丰”2018年第4921期,银行理财产品,自有资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-06-12,2018-06-12,2018-09-13,93天,5000.0,,中信银行共赢利率结构20384期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2018-12-26,2018-12-26,2019-02-04,40天,8000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-23,18595,利欧集团股份有限公司,2019-01-10,2019-01-10,2019-04-10,90天,10000.0,,中信银行共赢利率结构23949期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-11,18596,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-11,18596,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-11,18596,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-11,18596,利欧集团股份有限公司,2018-06-12,2018-06-12,2018-09-13,93天,5000.0,,中信银行共赢利率结构20384期人民币结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-11,18596,利欧集团股份有限公司,2018-12-20,2018-12-20,2019-01-29,40天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2019-01-11,18596,利欧集团股份有限公司,2018-12-26,2018-12-26,2019-02-04,40天,8000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2018-12-28,18597,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-10,185天,15000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2018-12-28,18597,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-07-09,31天,10000.0,,兴业银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
2018-12-28,18597,利欧集团股份有限公司,2018-06-08,2018-06-08,2018-12-08,183天,20000.0,,浙商银行股份有限公司结构性存款产品,结构性存款,自筹资金,公司本身,否
